"","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p"
"59.Cumulative",10,8.75408402962277,0.459132085194809,17.3839656729112,4.4165795624175,1.24591597037723,-7.38396567291124,9.54086791480518,4.4165795624175,0.142323967437507,-0.843488096290233,1.08987620892375,0.504516468824416,0.05,0.373809523809524
"6.Average",0.366666666666667,0.817772575149272,0.524073515038991,1.08762404000982,0.148610717648514,-0.451105908482605,-0.720957373343149,-0.157406848372325,0.148610717648514,-0.551627582277704,-0.881611092437955,-0.192482425011125,0.181726218467754,0.05,0.002
"6.Cumulative",22,49.0663545089563,31.4444109023395,65.2574424005889,8.91664305891086,-27.0663545089563,-43.2574424005889,-9.44441090233947,8.91664305891086,-0.551627582277704,-0.881611092437954,-0.192482425011125,0.181726218467754,0.05,0.002
"60.Average",0.3,0.291898905159989,0.0886143191214074,0.489978900169163,0.103325887335032,0.00810109484001148,-0.189978900169163,0.211385680878593,0.103325887335032,0.0277530840191789,-0.650838001824762,0.724174284801558,0.353978331225326,0.05,0.470782800441014
"60.Cumulative",18,17.5139343095993,5.31685914728445,29.3987340101498,6.19955324010195,0.486065690400689,-11.3987340101498,12.6831408527156,6.19955324010195,0.0277530840191789,-0.650838001824762,0.724174284801558,0.353978331225326,0.05,0.470782800441014
"61.Average",1.11666666666667,0.975191677501785,0.596954749807165,1.35946991610785,0.19665694147794,0.141474989164881,-0.24280324944118,0.519711916859502,0.19665694147794,0.145074032550511,-0.248980026227444,0.532933092898089,0.201659782394502,0.05,0.241525423728814
"61.Cumulative",67,58.5115006501071,35.8172849884299,81.5681949664708,11.7994164886764,8.48849934989288,-14.5681949664708,31.1827150115701,11.7994164886764,0.145074032550511,-0.248980026227444,0.532933092898089,0.201659782394502,0.05,0.241525423728814
"62.Average",0.0833333333333333,0.14483926223535,0.0156309288221495,0.287118029864994,0.0685701402790072,-0.0615059289020165,-0.203784696531661,0.0677024045111838,0.0685701402790072,-0.424649559468725,-1.40697137907628,0.467431299126434,0.473422325001817,0.05,0.163
"62.Cumulative",5,8.69035573412099,0.937855729328972,17.2270817918997,4.11420841674044,-3.69035573412099,-12.2270817918997,4.06214427067103,4.11420841674044,-0.424649559468725,-1.40697137907628,0.467431299126434,0.473422325001817,0.05,0.163
"63.Average",0.466666666666667,0.578926861865703,0.313779716520699,0.849032525598449,0.133295753424583,-0.112260195199036,-0.382365858931782,0.152886950145967,0.133295753424583,-0.193910841927867,-0.660473514218247,0.264086813407241,0.230246274969885,0.05,0.196
"63.Cumulative",28,34.7356117119422,18.826782991242,50.9419515359069,7.997745205475,-6.73561171194217,-22.9419515359069,9.17321700875804,7.997745205475,-0.193910841927867,-0.660473514218247,0.264086813407241,0.230246274969885,0.05,0.196
"64.Average",0.15,0.167238925857549,0.0128213786332632,0.303846900090358,0.0734350900102231,-0.0172389258575492,-0.153846900090358,0.137178621366737,0.0734350900102231,-0.103079625566556,-0.919922794896456,0.820255336270115,0.439102856190153,0.05,0.38877755511022
"64.Cumulative",9,10.034335551453,0.769282717995789,18.2308140054215,4.40610540061339,-1.03433555145295,-9.23081400542148,8.23071728200421,4.40610540061339,-0.103079625566556,-0.919922794896456,0.820255336270115,0.439102856190153,0.05,0.38877755511022
"65.Average",0.283333333333333,0.411612032035944,0.184970674859527,0.570393337064339,0.0969198709721214,-0.128278698702611,-0.287060003731005,0.0983626584738059,0.0969198709721214,-0.311649535773067,-0.69740430645608,0.238969346904845,0.235464134740497,0.05,0.126315789473684
"65.Cumulative",17,24.6967219221567,11.0982404915716,34.2236002238603,5.81519225832728,-7.69672192215665,-17.2236002238603,5.90175950842835,5.81519225832728,-0.311649535773067,-0.69740430645608,0.238969346904845,0.235464134740497,0.05,0.126315789473684
"66.Average",0.883333333333333,1.41494170054714,0.964016814324873,1.87890429917921,0.237592171960746,-0.531608367213805,-0.995570965845876,-0.0806834809915392,0.237592171960746,-0.375710438817542,-0.703612711011982,-0.0570224772938278,0.167916580498597,0.05,0.0111902339776195
"66.Cumulative",53,84.8965020328283,57.8410088594924,112.734257950753,14.2555303176447,-31.8965020328283,-59.7342579507526,-4.84100885949236,14.2555303176447,-0.375710438817542,-0.703612711011982,-0.0570224772938278,0.167916580498597,0.05,0.0111902339776195
"67.Average",1.31666666666667,1.74748873897883,1.23661270986708,2.20145762580326,0.256143613435087,-0.430822072312162,-0.884790959136592,0.0800539567995865,0.256143613435087,-0.24653782465226,-0.506321408201825,0.0458108570395522,0.146578119630555,0.05,0.0516483516483516
"67.Cumulative",79,104.84932433873,74.1967625920248,132.087457548196,15.3686168061052,-25.8493243387297,-53.0874575481955,4.80323740797519,15.3686168061052,-0.246537824652261,-0.506321408201825,0.0458108570395522,0.146578119630555,0.05,0.0516483516483516
"68.Average",1.2,1.63713991491512,1.10319639197146,2.11721431779973,0.239980357159343,-0.437139914915118,-0.917214317799734,0.0968036080285419,0.239980357159343,-0.267014389504872,-0.560254080572759,0.0591297097741099,0.146585123832734,0.05,0.0529100529100529
"68.Cumulative",72,98.2283948949071,66.1917835182874,127.032859067984,14.3988214295606,-26.2283948949071,-55.032859067984,5.80821648171252,14.3988214295606,-0.267014389504872,-0.560254080572759,0.0591297097741099,0.146585123832734,0.05,0.0529100529100529
"69.Average",1.4,1.75998558584758,1.29380572215669,2.19922937767143,0.223111390140287,-0.359985585847579,-0.799229377671431,0.106194277843313,0.223111390140287,-0.204538939831269,-0.454111320057508,0.060338152026496,0.126768873526223,0.05,0.0595238095238095
"69.Cumulative",84,105.599135150855,77.6283433294012,131.953762660286,13.3866834084172,-21.5991351508547,-47.9537626602859,6.37165667059877,13.3866834084172,-0.204538939831269,-0.454111320057508,0.060338152026496,0.126768873526223,0.05,0.0595238095238095
"7.Average",0.25,0.44829314737129,0.199340335555436,0.696279431049779,0.125006165918618,-0.19829314737129,-0.446279431049779,0.0506596644445644,0.125006165918618,-0.442329195826537,-0.995508036798424,0.113005663239832,0.278849156297908,0.05,0.0660660660660661
"7.Cumulative",15,26.8975888422774,11.9604201333261,41.7767658629867,7.50036995511706,-11.8975888422774,-26.7767658629868,3.03957986667386,7.50036995511706,-0.442329195826537,-0.995508036798424,0.113005663239832,0.278849156297908,0.05,0.0660660660660661
"70.Average",0.333333333333333,0.544040015212164,0.2813256214855,0.817196299397394,0.134041969654732,-0.210706681878831,-0.48386296606406,0.052007711847833,0.134041969654732,-0.387299970566797,-0.88938856064726,0.0955953797397625,0.246382556258216,0.05,0.0571761960326721
"70.Cumulative",20,32.6424009127299,16.87953728913,49.0317779638436,8.0425181792839,-12.6424009127299,-29.0317779638436,3.12046271086998,8.0425181792839,-0.387299970566797,-0.88938856064726,0.0955953797397625,0.246382556258216,0.05,0.0571761960326721
"71.Average",1.1,1.64717458707133,1.10506055354645,2.15130145058785,0.267784693391452,-0.54717458707133,-1.05130145058785,-0.00506055354645074,0.267784693391452,-0.332189794188243,-0.638245307352067,-0.0030722630048879,0.162572137460894,0.05,0.0233977619532045
"71.Cumulative",66,98.8304752242798,66.303633212787,129.078087035271,16.0670816034871,-32.8304752242798,-63.0780870352713,-0.303633212787045,16.0670816034871,-0.332189794188243,-0.638245307352067,-0.0030722630048879,0.162572137460894,0.05,0.0233977619532045
"72.Average",0.0333333333333333,0.137638840362664,0.0117120957372441,0.260810107259615,0.0659290792463593,-0.104305507029331,-0.227476773926281,0.0216212375960893,0.0659290792463593,-0.75782029806773,-1.65270771917944,0.157086746292831,0.479000542816569,0.05,0.0638297872340425
"72.Cumulative",2,8.25833042175986,0.702725744234644,15.6486064355769,3.95574475478156,-6.25833042175986,-13.6486064355769,1.29727425576536,3.95574475478156,-0.75782029806773,-1.65270771917944,0.157086746292831,0.479000542816569,0.05,0.0638297872340425
"73.Average",0.533333333333333,0.656224218839742,0.363814710130276,0.957873140193129,0.14511775917551,-0.122890885506409,-0.424539806859795,0.169518623203058,0.14511775917551,-0.187269658720749,-0.646943216467104,0.258324240916893,0.221140511138236,0.05,0.167372881355932
"73.Cumulative",32,39.3734531303845,21.8288826078165,57.4723884115877,8.70706555053062,-7.37345313038454,-25.4723884115877,10.1711173921835,8.70706555053062,-0.18726965872075,-0.646943216467104,0.258324240916893,0.221140511138236,0.05,0.167372881355932
"74.Average",0.0833333333333333,0.095751831383112,-0.00294510594294645,0.202615378924631,0.0522294349187134,-0.0124184980497787,-0.119282045591298,0.0862784392762798,0.0522294349187134,-0.129694626937119,-1.24574166225646,0.901063071379509,0.545466694101531,0.05,0.412412412412412
"74.Cumulative",5,5.74510988298672,-0.176706356576787,12.1569227354779,3.1337660951228,-0.74510988298672,-7.15692273547787,5.17670635657679,3.1337660951228,-0.129694626937119,-1.24574166225646,0.901063071379509,0.545466694101531,0.05,0.412412412412412
"75.Average",0.283333333333333,0.427319389697509,0.198638359123945,0.656225952761956,0.11730386088197,-0.143986056364176,-0.372892619428624,0.0846949742093887,0.11730386088197,-0.336951844067035,-0.872632107081747,0.19820063458703,0.27451097167626,0.05,0.117096018735363
"75.Cumulative",17,25.6391633818505,11.9183015474367,39.3735571657174,7.03823165291817,-8.63916338185054,-22.3735571657174,5.08169845256332,7.03823165291817,-0.336951844067035,-0.872632107081747,0.19820063458703,0.27451097167626,0.05,0.117096018735363
"76.Average",0.1,0.243252804012016,0.0841088826053765,0.395644698304792,0.0803438319827662,-0.143252804012016,-0.295644698304792,0.0158911173946232,0.0803438319827662,-0.588905047133351,-1.21538043314883,0.0653275815634104,0.330289438220813,0.05,0.0375
"76.Cumulative",6,14.595168240721,5.04653295632259,23.7386818982875,4.82062991896598,-8.59516824072096,-17.7386818982876,0.953467043677395,4.82062991896598,-0.588905047133351,-1.21538043314883,0.0653275815634103,0.330289438220813,0.05,0.0375
"77.Average",0.366666666666667,0.502858231056312,0.258354142891885,0.75490081203971,0.125485158394592,-0.136191564389646,-0.388234145373044,0.108312523774782,0.125485158394592,-0.270834911270239,-0.772054868342341,0.215393757296681,0.249543809059257,0.05,0.135
"77.Cumulative",22,30.1714938633787,15.5012485735131,45.2940487223826,7.52910950367553,-8.17149386337874,-23.2940487223826,6.49875142648691,7.52910950367553,-0.270834911270239,-0.772054868342341,0.215393757296681,0.249543809059257,0.05,0.135
"8.Average",0.916666666666667,1.54106571579713,1.10287814536062,2.0056133530782,0.222379138460218,-0.624399049130468,-1.08894668641154,-0.186211478693949,0.222379138460218,-0.40517353849994,-0.706619240989516,-0.120832925413326,0.144302177500062,0.05,0.00200400801603206
"8.Cumulative",55,92.463942947828,66.1726887216369,120.336801184692,13.3427483076131,-37.463942947828,-65.3368011846921,-11.1726887216369,13.3427483076131,-0.40517353849994,-0.706619240989516,-0.120832925413326,0.144302177500062,0.05,0.00200400801603206
"9.Average",0.0166666666666667,0.0462494608807106,-0.0325656453061125,0.118045416384374,0.0380790583928914,-0.029582794214044,-0.101378749717707,0.0492323119727792,0.0380790583928914,-0.639635439002104,-2.19199851819223,1.06449482945892,0.823340589658055,0.05,0.223
"9.Cumulative",1,2.77496765284264,-1.95393871836675,7.08272498306244,2.28474350357349,-1.77496765284264,-6.08272498306244,2.95393871836675,2.28474350357349,-0.639635439002104,-2.19199851819223,1.06449482945892,0.823340589658055,0.05,0.223
