"","Actual","Pred","Pred.lower","Pred.upper","Pred.sd","AbsEffect","AbsEffect.lower","AbsEffect.upper","AbsEffect.sd","RelEffect","RelEffect.lower","RelEffect.upper","RelEffect.sd","alpha","p"
"59.Average",0,0.0347366236641665,-0.0491606918719355,0.109247533517426,0.0406501802395336,-0.0347366236641665,-0.109247533517426,0.0491606918719355,0.0406501802395336,-1,-3.14502453012218,1.41524093841764,1.17023982044252,0.05,0.216627634660422
"59.Cumulative",0,2.08419741984999,-2.94964151231613,6.55485201104558,2.43901081437202,-2.08419741984999,-6.55485201104558,2.94964151231613,2.43901081437202,-1,-3.14502453012218,1.41524093841764,1.17023982044252,0.05,0.216627634660422
"6.Average",0.05,0.0976013598214663,-0.0156382417361065,0.201631036547584,0.0546793410330773,-0.0476013598214663,-0.151631036547584,0.0656382417361066,0.0546793410330773,-0.48771205553426,-1.55357504060343,0.672513598746707,0.560231344451527,0.05,0.196141479099678
"6.Cumulative",3,5.85608158928798,-0.938294504166393,12.097862192855,3.28076046198464,-2.85608158928798,-9.09786219285504,3.93829450416639,3.28076046198464,-0.48771205553426,-1.55357504060343,0.672513598746707,0.560231344451527,0.05,0.196141479099678
"60.Average",0.0666666666666667,0.0747979689650948,-0.0243930621016237,0.179282460586999,0.052811805452333,-0.00813130229842809,-0.112615793920333,0.0910597287682904,0.052811805452333,-0.108710201773295,-1.5055996236059,1.21740910920702,0.706059351383969,0.05,0.433
"60.Cumulative",4,4.48787813790569,-1.46358372609742,10.75694763522,3.16870832713998,-0.487878137905685,-6.75694763521996,5.46358372609742,3.16870832713998,-0.108710201773295,-1.5055996236059,1.21740910920702,0.706059351383969,0.05,0.433
"61.Average",0.116666666666667,0.582803360566136,0.303064683536425,0.848072565207554,0.140089014879492,-0.466136693899469,-0.731405898540888,-0.186398016869758,0.140089014879492,-0.799818129817686,-1.25497886256249,-0.319830030987967,0.240370979919212,0.05,0.001001001001001
"61.Cumulative",7,34.9682016339682,18.1838810121855,50.8843539124533,8.40534089276951,-27.9682016339682,-43.8843539124533,-11.1838810121855,8.40534089276951,-0.799818129817686,-1.25497886256249,-0.319830030987967,0.240370979919212,0.05,0.001001001001001
"62.Average",0.0333333333333333,0.047605817372922,-0.0440821852302107,0.136613969107727,0.045854328930948,-0.0142724840395887,-0.103280635774394,0.077415518563544,0.045854328930948,-0.29980546133227,-2.16949611358085,1.62617769918971,0.963208520751703,0.05,0.369047619047619
"62.Cumulative",2,2.85634904237532,-2.64493111381264,8.19683814646363,2.75125973585688,-0.856349042375323,-6.19683814646364,4.64493111381264,2.75125973585688,-0.29980546133227,-2.16949611358085,1.62617769918971,0.963208520751703,0.05,0.369047619047619
"63.Average",0.05,0.247343409985463,0.0798990502975262,0.417838095845567,0.0840611993745879,-0.197343409985463,-0.367838095845567,-0.0298990502975262,0.0840611993745879,-0.797851901520487,-1.48715543247013,-0.120880723279765,0.339856232189604,0.05,0.0100200400801603
"63.Cumulative",3,14.8406045991278,4.79394301785157,25.070285750734,5.04367196247527,-11.8406045991278,-22.070285750734,-1.79394301785157,5.04367196247527,-0.797851901520487,-1.48715543247013,-0.120880723279765,0.339856232189604,0.05,0.0100200400801603
"64.Average",0.0333333333333333,0.0429622308947814,-0.0362808396249009,0.125153521745709,0.0423795200826051,-0.00962889756144805,-0.0918201884123755,0.0696141729582342,0.0423795200826051,-0.224124710493506,-2.13723045800978,1.62035749793175,0.986436672397125,0.05,0.392392392392392
"64.Cumulative",2,2.57773385368688,-2.17685037749405,7.50921130474253,2.54277120495631,-0.577733853686883,-5.50921130474253,4.17685037749405,2.54277120495631,-0.224124710493506,-2.13723045800978,1.62035749793175,0.986436672397125,0.05,0.392392392392392
"65.Average",0.0333333333333333,0.152180083446662,0.0491480698888017,0.258503126897844,0.0531489002550329,-0.118846750113329,-0.225169793564511,-0.0158147365554684,0.0531489002550328,-0.780961262614786,-1.47962721838979,-0.103921197815688,0.349250040158252,0.05,0.0170523751522534
"65.Cumulative",2,9.13080500679973,2.9488841933281,15.5101876138706,3.18893401530197,-7.13080500679973,-13.5101876138706,-0.948884193328104,3.18893401530197,-0.780961262614786,-1.47962721838979,-0.103921197815688,0.349250040158252,0.05,0.0170523751522534
"66.Average",0.1,0.739174871270845,0.450379628266272,1.03758551615231,0.149841727069603,-0.639174871270845,-0.937585516152315,-0.350379628266272,0.149841727069603,-0.864714015740183,-1.26842179380415,-0.474014528745915,0.202714855298022,0.05,0.00114810562571757
"66.Cumulative",6,44.3504922762507,27.0227776959763,62.2551309691389,8.99050362417619,-38.3504922762507,-56.2551309691389,-21.0227776959763,8.99050362417619,-0.864714015740183,-1.26842179380415,-0.474014528745915,0.202714855298022,0.05,0.00114810562571757
"67.Average",0.15,0.878554665762164,0.462677861756512,1.25852526309731,0.202826318513946,-0.728554665762164,-1.10852526309731,-0.312677861756512,0.202826318513946,-0.829265035124625,-1.26176014572256,-0.355900291628703,0.230863629115201,0.05,0.00139664804469274
"67.Cumulative",9,52.7132799457299,27.7606717053907,75.5115157858384,12.1695791108367,-43.7132799457299,-66.5115157858384,-18.7606717053907,12.1695791108367,-0.829265035124625,-1.26176014572256,-0.355900291628703,0.230863629115201,0.05,0.00139664804469274
"68.Average",0.166666666666667,0.969599370391384,0.598195791123505,1.41608304851252,0.201636227035908,-0.802932703724718,-1.24941638184585,-0.431529124456839,0.201636227035908,-0.828107699163016,-1.28859033947343,-0.445059204486333,0.207958289983745,0.05,0.00160771704180064
"68.Cumulative",10,58.1759622234831,35.8917474674103,84.9649829107512,12.0981736221545,-48.1759622234831,-74.9649829107512,-25.8917474674103,12.0981736221545,-0.828107699163015,-1.28859033947343,-0.445059204486333,0.207958289983745,0.05,0.00160771704180064
"69.Average",0.183333333333333,0.928812700449017,0.593070509899054,1.2660296888607,0.174123854053487,-0.745479367115684,-1.08269635552737,-0.409737176565721,0.174123854053487,-0.802615389254793,-1.16567781104195,-0.441140798750535,0.187469286293469,0.05,0.00210526315789474
"69.Cumulative",11,55.728762026941,35.5842305939433,75.9617813316421,10.4474312432092,-44.728762026941,-64.9617813316421,-24.5842305939433,10.4474312432092,-0.802615389254794,-1.16567781104195,-0.441140798750535,0.187469286293469,0.05,0.00210526315789474
"7.Average",0.0166666666666667,0.0607846721896543,-0.0306133950935229,0.148851883162383,0.0451172672655179,-0.0441180055229876,-0.132185216495716,0.0472800617601895,0.0451172672655179,-0.725808068608728,-2.17464718874003,0.7778286870195,0.742247439037715,0.05,0.144318181818182
"7.Cumulative",1,3.64708033137926,-1.83680370561137,8.93111298974296,2.70703603593107,-2.64708033137926,-7.93111298974297,2.83680370561137,2.70703603593107,-0.725808068608728,-2.17464718874003,0.7778286870195,0.742247439037715,0.05,0.144318181818182
"70.Average",0.0666666666666667,0.1196845675834,0.00832357475344583,0.228335076940962,0.056763007913743,-0.053017900916733,-0.161668410274295,0.0583430919132208,0.056763007913743,-0.442980260423205,-1.35078743683173,0.48747380795411,0.474271738285631,0.05,0.177956371986223
"70.Cumulative",4,7.18107405500398,0.49941448520675,13.7001046164577,3.40578047482458,-3.18107405500398,-9.7001046164577,3.50058551479325,3.40578047482458,-0.442980260423205,-1.35078743683173,0.48747380795411,0.474271738285631,0.05,0.177956371986223
"71.Average",0.25,0.865506690605645,0.445242716531464,1.21498643726174,0.192682627051061,-0.615506690605645,-0.964986437261736,-0.195242716531464,0.192682627051061,-0.711151857387653,-1.11493816019663,-0.22558198411481,0.222624075749466,0.05,0.00418994413407821
"71.Cumulative",15,51.9304014363387,26.7145629918879,72.8991862357041,11.5609576230637,-36.9304014363387,-57.8991862357041,-11.7145629918879,11.5609576230637,-0.711151857387653,-1.11493816019664,-0.22558198411481,0.222624075749466,0.05,0.00418994413407821
"72.Average",0,0.0134404883227483,-0.0404810053603393,0.0685476063347111,0.0280318850590534,-0.0134404883227483,-0.0685476063347111,0.0404810053603393,0.0280318850590534,-1,-5.10008302441609,3.01187013360404,2.08562995524567,0.05,0.307486631016043
"72.Cumulative",0,0.806429299364896,-2.42886032162036,4.11285638008267,1.6819131035432,-0.806429299364896,-4.11285638008267,2.42886032162036,1.6819131035432,-1,-5.10008302441609,3.01187013360404,2.08562995524567,0.05,0.307486631016043
"73.Average",0.05,0.192178738300796,0.00540754213497366,0.366973845939784,0.0911908072461815,-0.142178738300796,-0.316973845939784,0.0445924578650263,0.0911908072461815,-0.739825537194752,-1.64937000181394,0.232036375403978,0.474510385761044,0.05,0.0637362637362637
"73.Cumulative",3,11.5307242980478,0.32445252809842,22.018430756387,5.47144843477089,-8.53072429804776,-19.018430756387,2.67554747190158,5.47144843477089,-0.739825537194752,-1.64937000181394,0.232036375403978,0.474510385761044,0.05,0.0637362637362637
"74.Average",0,0.0429615572589361,-0.010496618785716,0.0973660911314801,0.0276655339016114,-0.0429615572589361,-0.0973660911314801,0.0104966187857159,0.0276655339016114,-1,-2.2663538601415,0.244325845137576,0.6439602208753,0.05,0.052
"74.Cumulative",0,2.57769343553617,-0.629797127142959,5.84196546788881,1.65993203409668,-2.57769343553617,-5.84196546788881,0.629797127142956,1.65993203409668,-1,-2.2663538601415,0.244325845137576,0.6439602208753,0.05,0.052
"75.Average",0.0333333333333333,0.116539616564668,-0.029355743761826,0.253649318170424,0.0716640740874104,-0.0832062832313344,-0.220315984837091,0.0626890770951593,0.0716640740874104,-0.713974231974269,-1.89048146314123,0.537920742689017,0.614933154921134,0.05,0.112
"75.Cumulative",2,6.99237699388006,-1.76134462570956,15.2189590902255,4.29984444524462,-4.99237699388006,-13.2189590902255,3.76134462570956,4.29984444524462,-0.713974231974269,-1.89048146314123,0.537920742689017,0.614933154921134,0.05,0.112
"76.Average",0,0.0612602767622073,-0.111289000694468,0.260624478400533,0.0980502855744498,-0.0612602767622073,-0.260624478400533,0.111289000694468,0.0980502855744498,-1,-4.25437970860291,1.81665847065066,1.6005524420833,0.05,0.241234221598878
"76.Cumulative",0,3.67561660573244,-6.67734004166805,15.637468704032,5.88301713446698,-3.67561660573244,-15.637468704032,6.67734004166806,5.88301713446698,-1,-4.25437970860291,1.81665847065066,1.6005524420833,0.05,0.241234221598878
"77.Average",0.0166666666666667,0.041262020546064,-0.040944059595459,0.110076195504284,0.0390809415066726,-0.0245953538793973,-0.0934095288376171,0.0576107262621256,0.0390809415066726,-0.596077301932891,-2.26381373479606,1.39621679936421,0.947140760182685,0.05,0.285714285714286
"77.Cumulative",1,2.47572123276384,-2.45664357572754,6.60457173025702,2.34485649040036,-1.47572123276384,-5.60457173025703,3.45664357572754,2.34485649040036,-0.596077301932891,-2.26381373479606,1.39621679936421,0.947140760182685,0.05,0.285714285714286
"8.Average",0.133333333333333,0.405180692690046,0.186317981834971,0.616181593248334,0.108893493252152,-0.271847359356713,-0.482848259915001,-0.052984648501638,0.108893493252152,-0.670928709736596,-1.19168624918752,-0.130767949849402,0.268752917443311,0.05,0.009
"8.Cumulative",8,24.3108415614028,11.1790789100983,36.9708955949,6.53360959512909,-16.3108415614028,-28.9708955949001,-3.17907891009828,6.53360959512909,-0.670928709736596,-1.19168624918752,-0.130767949849402,0.268752917443311,0.05,0.009
"9.Average",0,0.00372797025994533,-0.0125767597479817,0.0200286299526298,0.00857180363402812,-0.00372797025994533,-0.0200286299526298,0.0125767597479817,0.00857180363402812,-1,-5.37252943453565,3.37362126600392,2.29932189270035,0.05,0.315
"9.Cumulative",0,0.22367821559672,-0.754605584878903,1.20171779715779,0.514308218041687,-0.22367821559672,-1.20171779715779,0.754605584878903,0.514308218041687,-1,-5.37252943453565,3.37362126600392,2.29932189270035,0.05,0.315
